Id,BackendName,NameAr,NameEn,DescriptionAr,DescriptionEn,DisplayOrder,ParentId
0C6CC9BD-DECB-4A99-BC2F-FA020BCBBE5B,0C6CC9BD-DECB-4A99-BC2F-FA020BCBBE5B~Business and Humanities,إدارة الأعمال والعلوم الإنسانية,Business and Humanities,"","",1149,53068239-3437-9508-3860-820022132875
02FBC785-447D-40AB-996F-7ACA065879F4,02FBC785-447D-40AB-996F-7ACA065879F4~Business Management and Social science ,إدارة الأعمال والعلوم الاجتماعية,Business Management and Social science ,"","",1150,53068239-3437-9508-3860-820022132875
013F79C7-5168-4073-B604-1B190012557C,013F79C7-5168-4073-B604-1B190012557C~business and events managements ,إدارة الأعمال والفعاليات,business and events managements ,"","",1151,53068239-3437-9508-3860-820022132875
065F8081-24D5-488D-9093-D94B0792ECE2,065F8081-24D5-488D-9093-D94B0792ECE2~FiNULLce and investment management ,إدارة التمويل والاستثمار,FiNULLce and investment management ,"","",1152,53068239-3437-9508-3860-820022132875
0274FB93-4007-45E4-AE4B-6744072DC0F1,0274FB93-4007-45E4-AE4B-6744072DC0F1~International Development Management ,إدارة التنمية الدولية,International Development Management ,"","",1153,53068239-3437-9508-3860-820022132875
04073658-9EEC-44BE-9844-80B706F171EA,04073658-9EEC-44BE-9844-80B706F171EA~Knowledge Management,إدارة المعرفة,Knowledge Management,"","",1154,53068239-3437-9508-3860-820022132875
0631B745-7813-48E5-BDE1-104C03BBA799,0631B745-7813-48E5-BDE1-104C03BBA799~Cultural Resource Management and Policy Analysis,إدارة الموارد الثقافية وتحليل السياسات,Cultural Resource Management and Policy Analysis,"","",1155,53068239-3437-9508-3860-820022132875
02D3C334-51DE-45F2-9BB8-60FA0BAAA176,02D3C334-51DE-45F2-9BB8-60FA0BAAA176~Natural Resources Management and Policy,إدارة الموارد الطبيعية والسياسات,Natural Resources Management and Policy,"","",1156,53068239-3437-9508-3860-820022132875
0D64807F-6419-4ABB-A7C2-85B009BFEBB9,0D64807F-6419-4ABB-A7C2-85B009BFEBB9~Department of Conservation of Heritage Resources,إدارة صيانة المصادر التراثية,Department of Conservation of Heritage Resources,"","",1157,53068239-3437-9508-3860-820022132875
0A9ED5AF-21FC-4544-951D-5D4F0B78DCC6,0A9ED5AF-21FC-4544-951D-5D4F0B78DCC6~Information Resources Management/CIO Training,إدارة موارد المعلومات / تدريب CIO,Information Resources Management/CIO Training,"","",1158,53068239-3437-9508-3860-820022132875
06026840-6073-4679-90BF-36BF0A6DE7FA,06026840-6073-4679-90BF-36BF0A6DE7FA~Management Information Systems and Services.,إدارة نظم المعلومات,Management Information Systems and Services.,"","",1159,53068239-3437-9508-3860-820022132875
0EAF0B85-612C-4A82-85CD-5E4D00C675CF,0EAF0B85-612C-4A82-85CD-5E4D00C675CF~Airport Security,أمن المطارات,Airport Security,"","",1160,53068239-3437-9508-3860-820022132875
04B92A69-8318-40BB-9F19-557B066D845C,04B92A69-8318-40BB-9F19-557B066D845C~Port Security,أمن الموانئ,Port Security,"","",1161,53068239-3437-9508-3860-820022132875
0913154F-0B8E-446F-9560-E8670A72CA03,0913154F-0B8E-446F-9560-E8670A72CA03~Master of International Business Economics and Management,اقتصاديات الأعمال الدولية والإدارة,Master of International Business Economics and Management,"","",1162,53068239-3437-9508-3860-820022132875
013A8FDD-6C3C-4BB6-AB26-91BE0ED6B811,013A8FDD-6C3C-4BB6-AB26-91BE0ED6B811~Petroleum Economics & Management,اقتصاديات البترول وإدارتها,Petroleum Economics & Management,"","",1163,53068239-3437-9508-3860-820022132875
0112FE81-65A5-4415-ADFA-3D6800361CF6,0112FE81-65A5-4415-ADFA-3D6800361CF6~Development Economics and International Development,اقتصاديات التنمية والتنمية الدولية,Development Economics and International Development,"","",1164,53068239-3437-9508-3860-820022132875
03B66688-9DCF-4A95-BC57-42C60E35ADA9,03B66688-9DCF-4A95-BC57-42C60E35ADA9~Public Administration and Development Economics,الإدارة العامة واقتصاديات التنمية,Public Administration and Development Economics,"","",1165,53068239-3437-9508-3860-820022132875
0A2B12D0-8259-446A-8EE8-70EF0FCECA3E,0A2B12D0-8259-446A-8EE8-70EF0FCECA3E~International Business and Management,الأعمال الدولية والإدارة,International Business and Management,"","",1166,53068239-3437-9508-3860-820022132875
04954D1D-A673-4063-A651-D49E06298906,04954D1D-A673-4063-A651-D49E06298906~international business and fiNULLce,الأعمال الدولية والتمويل,international business and fiNULLce,"","",1167,53068239-3437-9508-3860-820022132875
0B6ACA6A-246B-4154-B295-300E00974910,0B6ACA6A-246B-4154-B295-300E00974910~Business With FiNULLce,الأعمال مع التمويل,Business With FiNULLce,"","",1168,53068239-3437-9508-3860-820022132875
0E33BBCF-88EA-4299-8C2A-73750D69E21D,0E33BBCF-88EA-4299-8C2A-73750D69E21D~Business and Economics,الأعمال والاقتصاد,Business and Economics,"","",1169,53068239-3437-9508-3860-820022132875
09967D94-FB4C-433E-A757-4A500E5160DE,09967D94-FB4C-433E-A757-4A500E5160DE~Homeland security and emergency preparedness  ,الأمن الداخلي والتأهب للطوارئ,Homeland security and emergency preparedness  ,"","",1170,53068239-3437-9508-3860-820022132875
0C54C2E9-1512-4475-A369-F9D6039BDDD0,0C54C2E9-1512-4475-A369-F9D6039BDDD0~Cybersecurity and Global Policies,الأمن السيبراني والسياسات العالمية,Cybersecurity and Global Policies,"","",1171,53068239-3437-9508-3860-820022132875
0FF6073A-B905-4193-BBA8-D04B0BBEFC17,0FF6073A-B905-4193-BBA8-D04B0BBEFC17~Anthropology and International Development,الأنثروبولوجيا والتنمية الدولية,Anthropology and International Development,"","",1172,53068239-3437-9508-3860-820022132875
0DAB0873-DF67-4140-8CDB-BD16031EBCF9,0DAB0873-DF67-4140-8CDB-BD16031EBCF9~Innovation and development strategy,الابتكار واستراتيجية التنمية,Innovation and development strategy,"","",1173,53068239-3437-9508-3860-820022132875
0CA31E2A-6D8C-4A7F-B324-D6230C8B2E24,0CA31E2A-6D8C-4A7F-B324-D6230C8B2E24~Communication and media,الاتصال والإعلام,Communication and media,"","",1174,53068239-3437-9508-3860-820022132875
08F5F7C9-0FF8-4DD2-A8DE-ABD90748C69E,08F5F7C9-0FF8-4DD2-A8DE-ABD90748C69E~International Communication & Development,الاتصالات الدولية والتنمية,International Communication & Development,"","",1175,53068239-3437-9508-3860-820022132875
0E10D7C8-9953-470D-9CE9-F0A908666E47,0E10D7C8-9953-470D-9CE9-F0A908666E47~Digital communication and media prediction,الاتصالات الرقمية والتنبؤ بوسائل الإعلام,Digital communication and media prediction,"","",1176,53068239-3437-9508-3860-820022132875
0D695F22-2BA2-42BE-9EA1-DD880FAEA66A,"0D695F22-2BA2-42BE-9EA1-DD880FAEA66A~Communication, Culture and Technology  ",الاتصالات والثقافة والتكنولوجيا,"Communication, Culture and Technology  ","","",1177,53068239-3437-9508-3860-820022132875
0FEE3433-FF60-40D3-A4F8-7ACE08B7FCAF,"0FEE3433-FF60-40D3-A4F8-7ACE08B7FCAF~Strategy, Cybersecurity, and Intelligence ",الاستراتيجية والأمن السيبراني والاستخبارات,"Strategy, Cybersecurity, and Intelligence ","","",1178,53068239-3437-9508-3860-820022132875
0EF8BCEE-22B3-45F1-92DC-BD9B05DEFB0A,0EF8BCEE-22B3-45F1-92DC-BD9B05DEFB0A~International Political Economy,الاقتصاد السياسي الدولي,International Political Economy,"","",1179,53068239-3437-9508-3860-820022132875
0090B268-515E-406F-8B26-62020FD94F7D,0090B268-515E-406F-8B26-62020FD94F7D~Economics and management,الاقتصاد والإدارة,Economics and management,"","",1180,53068239-3437-9508-3860-820022132875
0C91A519-B56C-4F78-B3F6-A8780D0EACA4,0C91A519-B56C-4F78-B3F6-A8780D0EACA4~Economics and FiNULLce,الاقتصاد والتمويل,Economics and FiNULLce,"","",1181,53068239-3437-9508-3860-820022132875
0B3D7883-D89D-4839-8C52-2C080304C7E2,0B3D7883-D89D-4839-8C52-2C080304C7E2~economic and Mathematics,الاقتصاد والرياضيات,economic and Mathematics,"","",1182,53068239-3437-9508-3860-820022132875
08558422-6164-467B-8464-A3A602B7D2B8,"08558422-6164-467B-8464-A3A602B7D2B8~Economics,Politics & International Relation",الاقتصاد والسياسة والعلاقات الدولية,"Economics,Politics & International Relation","","",1183,53068239-3437-9508-3860-820022132875
08DCAF2F-DEEC-4BE3-B9F2-A3580A7069A7,08DCAF2F-DEEC-4BE3-B9F2-A3580A7069A7~Banking and FiNULLce,البنوك والتمويل,Banking and FiNULLce,"","",1184,53068239-3437-9508-3860-820022132875
06EBDC35-9B39-460A-A785-2B3009330FF5,06EBDC35-9B39-460A-A785-2B3009330FF5~Public Applied History and Archival Administration,التاريخ العام التطبيقي وإدارة الأرشيف,Public Applied History and Archival Administration,"","",1185,53068239-3437-9508-3860-820022132875
07AC3E0D-6657-4240-8024-63280894EC26,07AC3E0D-6657-4240-8024-63280894EC26~History and Politics ,التاريخ والسياسة,History and Politics ,"","",1186,53068239-3437-9508-3860-820022132875
03466BCD-B0EA-4F86-9A50-1BAC040B6458,03466BCD-B0EA-4F86-9A50-1BAC040B6458~International Commerce And Policy,التجارة والسياسة الدولية,International Commerce And Policy,"","",1187,53068239-3437-9508-3860-820022132875
0147C777-53A6-424D-B29B-60F10CC1578F,0147C777-53A6-424D-B29B-60F10CC1578F~Psychoanalysis and Psychotherapy,التحليل النفسي والعلاج النفسي,Psychoanalysis and Psychotherapy,"","",1188,53068239-3437-9508-3860-820022132875
0C90F5F1-20D9-4BE9-9F7D-E2170540E0D0,0C90F5F1-20D9-4BE9-9F7D-E2170540E0D0~Design and Urban Ecologies,التصميم والإيكولوجيا الحضرية,Design and Urban Ecologies,"","",1189,53068239-3437-9508-3860-820022132875
0AEF09B7-5DB4-4F56-B71B-0FCF036886C8,0AEF09B7-5DB4-4F56-B71B-0FCF036886C8~Commercial Photography,التصوير الفوتوغرافي التجاري,Commercial Photography,"","",1190,53068239-3437-9508-3860-820022132875
0F49152B-566C-47B8-A9DE-C2BE0CF0FA52,0F49152B-566C-47B8-A9DE-C2BE0CF0FA52~Islamic FiNULLce and Economics,التمويل الإسلامي والاقتصاد,Islamic FiNULLce and Economics,"","",1191,53068239-3437-9508-3860-820022132875
0D77F6AF-21B9-4375-8E03-4DCB0490E6A5,0D77F6AF-21B9-4375-8E03-4DCB0490E6A5~FiNULLce and Technology,التمويل والتكنولوجيا,FiNULLce and Technology,"","",1192,53068239-3437-9508-3860-820022132875
06F04746-0EA4-482D-92F2-AF5B0908FDFD,06F04746-0EA4-482D-92F2-AF5B0908FDFD~Global FiNULLce & Banking  ,التمويل والمصرفية العالمية,Global FiNULLce & Banking  ,"","",1193,53068239-3437-9508-3860-820022132875
03E39CF4-0FB0-4F13-BB52-72210F109BC8,03E39CF4-0FB0-4F13-BB52-72210F109BC8~Youth Activation,التنشيط الشبابي,Youth Activation,"","",1194,53068239-3437-9508-3860-820022132875
05BEE444-5DCF-49DF-BCD4-1E620B2857AD,05BEE444-5DCF-49DF-BCD4-1E620B2857AD~Community Organization and Advocacy,التنظيم المجتمعي والمناصرة,Community Organization and Advocacy,"","",1195,53068239-3437-9508-3860-820022132875
0F981501-E01C-400A-AB9C-B020060A09E9,0F981501-E01C-400A-AB9C-B020060A09E9~Human Development and Family Studies,التنمية البشرية والدراسات الأسرية,Human Development and Family Studies,"","",1196,53068239-3437-9508-3860-820022132875
0E71D970-569F-442D-A597-C0E501BBA2A3,"0E71D970-569F-442D-A597-C0E501BBA2A3~culture, policy and management   ",الثقافة والإدارة و السياسات,"culture, policy and management   ","","",1197,53068239-3437-9508-3860-820022132875
070F6E1B-08AC-4B84-A711-C2CF087F9F2C,070F6E1B-08AC-4B84-A711-C2CF087F9F2C~Culture and Society,الثقافة والمجتمع,Culture and Society,"","",1198,53068239-3437-9508-3860-820022132875
0DCEDA7E-A5CF-4CF1-8194-A4DF07676A06,0DCEDA7E-A5CF-4CF1-8194-A4DF07676A06~Applied Geography and Geographic Information Systems,الجغرافيا التطبيقية ونظم المعلومات الجغرافية,Applied Geography and Geographic Information Systems,"","",1199,53068239-3437-9508-3860-820022132875
0AA30D43-840E-4D51-BB64-059D0ADA8450,0AA30D43-840E-4D51-BB64-059D0ADA8450~Geography and Cartography,الجغرافيا ورسم الخرائط,Geography and Cartography,"","",1200,53068239-3437-9508-3860-820022132875
0B18824C-444B-4326-9A0F-2B240820AE33,0B18824C-444B-4326-9A0F-2B240820AE33~Historic Preservation and Conservation,الحفظ التاريخي والحفظ,Historic Preservation and Conservation,"","",1201,53068239-3437-9508-3860-820022132875
06B3D47F-0B91-48BA-A0FA-8A370D0900DC,06B3D47F-0B91-48BA-A0FA-8A370D0900DC~Government and International Politics ,الحكومة والسياسة الدولية,Government and International Politics ,"","",1202,53068239-3437-9508-3860-820022132875
0921F8F0-336A-4665-BF5B-2BB40D9A3BD9,0921F8F0-336A-4665-BF5B-2BB40D9A3BD9~Logistics and Materials Management,الخدمات اللوجستية وإدارة المواد,Logistics and Materials Management,"","",1203,53068239-3437-9508-3860-820022132875
014C4DA1-10AD-4F86-B451-92E60F8BF2DA,014C4DA1-10AD-4F86-B451-92E60F8BF2DA~FiNULLce and Investment Banking,الخدمات المصرفية المالية والاستثمارية,FiNULLce and Investment Banking,"","",1204,53068239-3437-9508-3860-820022132875
04B4673F-E39E-4050-8751-B1100F9F1E1F,04B4673F-E39E-4050-8751-B1100F9F1E1F~Diplomacy and International Affairs ,الدبلوماسية والشؤون الدولية,Diplomacy and International Affairs ,"","",1205,53068239-3437-9508-3860-820022132875
01FEE4C9-A944-4653-85BD-E585029035D8,01FEE4C9-A944-4653-85BD-E585029035D8~Monetary Security Studies,الدراسات الأمنية النقدية,Monetary Security Studies,"","",1206,53068239-3437-9508-3860-820022132875
0853DA55-1802-4EFD-8D1A-4AC20D3060BB,0853DA55-1802-4EFD-8D1A-4AC20D3060BB~International and Global Studies,الدراسات الدولية والعالمية,International and Global Studies,"","",1207,53068239-3437-9508-3860-820022132875
0F0CC72C-A707-4A4D-899E-555C09AE478F,0F0CC72C-A707-4A4D-899E-555C09AE478F~Ancient Studiesand Civilization,الدراسات القديمة والحضارة,Ancient Studiesand Civilization,"","",1208,53068239-3437-9508-3860-820022132875
0B686633-0FFB-438B-80A4-76B30EDF8C32,"0B686633-0FFB-438B-80A4-76B30EDF8C32~Classical, Ancient Mediterranean and Near Eastern Studies and Archaeology.",الدراسات الكلاسيكية والآثار في منطقة البحر المتوسط والشرق الأدنى القديم,"Classical, Ancient Mediterranean and Near Eastern Studies and Archaeology.","","",1209,53068239-3437-9508-3860-820022132875
01B7D197-545F-4C82-B237-E33D0B453352,01B7D197-545F-4C82-B237-E33D0B453352~Classical and Ancient Studies,الدراسات الكلاسيكية والقديمة,Classical and Ancient Studies,"","",1210,53068239-3437-9508-3860-820022132875
0B56360C-CF28-4D70-8194-689A0F63B66C,0B56360C-CF28-4D70-8194-689A0F63B66C~Professional Studies,الدراسات المهنية,Professional Studies,"","",1211,53068239-3437-9508-3860-820022132875
037CF35C-98A6-4C0E-90DA-B144094BFFAE,037CF35C-98A6-4C0E-90DA-B144094BFFAE~Studies and Research,الدراسات والبحوث,Studies and Research,"","",1212,53068239-3437-9508-3860-820022132875
08FFED0F-981F-427A-8C94-834D066EB849,08FFED0F-981F-427A-8C94-834D066EB849~Mathematics with Management & FiNULLce ,الرياضيات مع الإدارة والمالية,Mathematics with Management & FiNULLce ,"","",1213,53068239-3437-9508-3860-820022132875
0012887B-D974-4C16-B308-6DB0004BD225,0012887B-D974-4C16-B308-6DB0004BD225~Mathematics and Business Management,الرياضيات وإدارة الأعمال,Mathematics and Business Management,"","",1214,53068239-3437-9508-3860-820022132875
014410C8-15F8-4A26-8B04-7FC2079DF616,014410C8-15F8-4A26-8B04-7FC2079DF616~Global Health and Social Science ,الصحة العالمية والعلوم الاجتماعية,Global Health and Social Science ,"","",1215,53068239-3437-9508-3860-820022132875
01C957F2-57FB-455A-A78A-43450D54704A,01C957F2-57FB-455A-A78A-43450D54704A~Digital Humanities,العلوم الإنسانية الرقمية,Digital Humanities,"","",1216,53068239-3437-9508-3860-820022132875
04A3F955-4FF5-469E-B85A-AEBF040B169B,04A3F955-4FF5-469E-B85A-AEBF040B169B~Humanities and Social Sciences ,العلوم الإنسانية والاجتماعية,Humanities and Social Sciences ,"","",1217,53068239-3437-9508-3860-820022132875
0B5465E8-3C09-4707-9049-2EAB06B2F350,0B5465E8-3C09-4707-9049-2EAB06B2F350~humanities and culture,العلوم الإنسانية والثقافة,humanities and culture,"","",1218,53068239-3437-9508-3860-820022132875
0D261A1F-2F2B-403E-8369-BA740DF13DC9,0D261A1F-2F2B-403E-8369-BA740DF13DC9~Human Sciences and Family and Consumer Sciences,العلوم الإنسانية وعلوم الأسرة والمستهلك,Human Sciences and Family and Consumer Sciences,"","",1219,53068239-3437-9508-3860-820022132875
04BA171C-B2F2-48B7-867A-09B7066FBC6B,04BA171C-B2F2-48B7-867A-09B7066FBC6B~Social and Behavioural Science,العلوم الاجتماعية والسلوكية,Social and Behavioural Science,"","",1220,53068239-3437-9508-3860-820022132875
0F9A7B12-25ED-4AD6-B21B-59BA06AC1234,0F9A7B12-25ED-4AD6-B21B-59BA06AC1234~Social and Political Sciences,العلوم الاجتماعية والسياسية,Social and Political Sciences,"","",1221,53068239-3437-9508-3860-820022132875
00E87552-8C6A-4682-8CAD-F191049C45B8,00E87552-8C6A-4682-8CAD-F191049C45B8~Behavioral Sciences,العلوم السلوكية,Behavioral Sciences,"","",1222,53068239-3437-9508-3860-820022132875
0F89A750-0AA2-4F5E-BA19-CC21010FC978,0F89A750-0AA2-4F5E-BA19-CC21010FC978~Legal and political sciences,العلوم القانونية والسياسية,Legal and political sciences,"","",1223,53068239-3437-9508-3860-820022132875
0AF5A8D6-CBB3-4656-BC67-B483098A25F7,0AF5A8D6-CBB3-4656-BC67-B483098A25F7~Science in Security Management with a concentration in Emergency Planning  ,العلوم في إدارة الأمن مع التركيز في التخطيط للطوارئ,Science in Security Management with a concentration in Emergency Planning  ,"","",1224,53068239-3437-9508-3860-820022132875
06FC6DB6-F9E7-44E7-8A83-D6A90F365374,06FC6DB6-F9E7-44E7-8A83-D6A90F365374~ Architecture and Landscape ,العمارة والمناظر الطبيعية, Architecture and Landscape ,"","",1225,53068239-3437-9508-3860-820022132875
037AE4F5-6A2C-483A-83E0-B2B004E7DCC4,037AE4F5-6A2C-483A-83E0-B2B004E7DCC4~Science of Islam exposed and heritage jurisprudence and principles of jurisprudence,الفلسفة في علم الإسلام المكشوف والتراث الفقه وأصول الفقه,Science of Islam exposed and heritage jurisprudence and principles of jurisprudence,"","",1226,53068239-3437-9508-3860-820022132875
00AA7996-644B-430A-AED7-708701927C1F,"00AA7996-644B-430A-AED7-708701927C1F~Modern and Contemporary Art: History, Curating, Criticism",الفن الحديث والمعاصر: التاريخ والتنظيم والنقد,"Modern and Contemporary Art: History, Curating, Criticism","","",1227,53068239-3437-9508-3860-820022132875
084BD776-878D-42DA-8D97-7C00021051EF,084BD776-878D-42DA-8D97-7C00021051EF~International Economic and Business Law ,القانون الاقتصادي والتجاري الدولي,International Economic and Business Law ,"","",1228,53068239-3437-9508-3860-820022132875
0461FAC0-A9F4-45E5-AD03-02A50EEEDE45,0461FAC0-A9F4-45E5-AD03-02A50EEEDE45~ International and Comparative Law ,القانون الدولي والمقارن, International and Comparative Law ,"","",1229,53068239-3437-9508-3860-820022132875
007C0A67-246A-401A-AF7B-64F601077384,007C0A67-246A-401A-AF7B-64F601077384~Law and International Politics ,القانون والسياسة الدولية,Law and International Politics ,"","",1230,53068239-3437-9508-3860-820022132875
0ECFBFD6-F722-499E-A044-387905A2EE9B,0ECFBFD6-F722-499E-A044-387905A2EE9B~Law & Criminology,القانون وعلم الجريمة,Law & Criminology,"","",1231,53068239-3437-9508-3860-820022132875
0B467D5F-4EC5-446A-9886-DE83059A20BE,"0B467D5F-4EC5-446A-9886-DE83059A20BE~Leadership, innovation, & Policy ",القيادة والابتكار والسياسة,"Leadership, innovation, & Policy ","","",1232,53068239-3437-9508-3860-820022132875
0238A287-0559-4916-8205-1CA90346D4D4,0238A287-0559-4916-8205-1CA90346D4D4~Modern Languages with Management and EFL,اللغات الحديثة مع الإدارة وتعليم اللغة الإنجليزية كلغة أجنبية,Modern Languages with Management and EFL,"","",1233,53068239-3437-9508-3860-820022132875
0306F175-2BF6-4083-85F5-E92708A37C78,0306F175-2BF6-4083-85F5-E92708A37C78~Museums & Digital  Culture,المتاحف والثقافة الرقمية,Museums & Digital  Culture,"","",1234,53068239-3437-9508-3860-820022132875
01C3698D-6EB3-4886-AA42-AE1C0FE5E5BD,01C3698D-6EB3-4886-AA42-AE1C0FE5E5BD~Accounting and FiNULLce,المحاسبة والمالية,Accounting and FiNULLce,"","",1235,53068239-3437-9508-3860-820022132875
0AB2C31A-083D-42C3-BC52-C47C0C31814D,0AB2C31A-083D-42C3-BC52-C47C0C31814D~Accounting and Computer Science,المحاسبة وعلوم الكمبيوتر,Accounting and Computer Science,"","",1236,53068239-3437-9508-3860-820022132875
08D03990-4321-4A88-9D60-674A0986522E,"08D03990-4321-4A88-9D60-674A0986522E~Women, Society & Development",المرأة والمجتمع والتنمية,"Women, Society & Development","","",1237,53068239-3437-9508-3860-820022132875
01399671-65F3-472A-96A9-BF3203F9048C,"01399671-65F3-472A-96A9-BF3203F9048C~Environmental Monitoring, Research and Management ",المراقبة البيئية والبحث والإدارة,"Environmental Monitoring, Research and Management ","","",1238,53068239-3437-9508-3860-820022132875
0BF5F783-9B45-4A26-834C-4A7E03F13FC3,0BF5F783-9B45-4A26-834C-4A7E03F13FC3~Holocaust and Related Studies,الهولوكوست والدراسات ذات الصلة,Holocaust and Related Studies,"","",1239,53068239-3437-9508-3860-820022132875
02748828-2923-4D06-A624-9E1A056DC91C,02748828-2923-4D06-A624-9E1A056DC91C~History and Philosophy of Science and Technology,تاريخ وفلسفة العلوم والتكنولوجيا,History and Philosophy of Science and Technology,"","",1240,53068239-3437-9508-3860-820022132875
036B4C72-2104-4303-A106-12C101B19884,036B4C72-2104-4303-A106-12C101B19884~Business analysis and consulting,تحليل الأعمال والاستشارات,Business analysis and consulting,"","",1241,53068239-3437-9508-3860-820022132875
03B263B1-D110-4F3F-8D40-F0890F8BDB55,03B263B1-D110-4F3F-8D40-F0890F8BDB55~Parts and Warehousing Operations and MainteNULLce Technology,تقنية عمليات وصيانة قطع الغيار والمخازن,Parts and Warehousing Operations and MainteNULLce Technology,"","",1242,53068239-3437-9508-3860-820022132875
0322BEE6-F942-4334-A017-D0370BB2531D,0322BEE6-F942-4334-A017-D0370BB2531D~Curating Cultures,تنظيم الثقافات,Curating Cultures,"","",1243,53068239-3437-9508-3860-820022132875
0E2243B6-BEBE-444E-80C8-AE820707A472,0E2243B6-BEBE-444E-80C8-AE820707A472~Quantity Calculation and Commercial Management,حساب كميات والإدارة التجارية,Quantity Calculation and Commercial Management,"","",1244,53068239-3437-9508-3860-820022132875
0217F882-C1C5-43CD-B666-867A07C29286,0217F882-C1C5-43CD-B666-867A07C29286~Public Diplomacy and International Communication,دبلوماسية عامة و تواصل دولي,Public Diplomacy and International Communication,"","",1245,53068239-3437-9508-3860-820022132875
0E4521B1-0A72-4AE3-8073-06EA0C20AA54,0E4521B1-0A72-4AE3-8073-06EA0C20AA54~Business and Management Studies,دراسات الأعمال والإدارة,Business and Management Studies,"","",1246,53068239-3437-9508-3860-820022132875
06A2242F-C487-43B9-B120-F5CB04B9475C,06A2242F-C487-43B9-B120-F5CB04B9475C~Management Studies Research ,دراسات البحوث الإدارية,Management Studies Research ,"","",1247,53068239-3437-9508-3860-820022132875
0511F281-3667-4D31-B720-2A54000FAF0A,0511F281-3667-4D31-B720-2A54000FAF0A~Peace Studies and Conflict Resolution,دراسات السلام وحل النزاعات,Peace Studies and Conflict Resolution,"","",1248,53068239-3437-9508-3860-820022132875
0CBD213F-D503-4F9D-AC38-6F8B0C2C940B,0CBD213F-D503-4F9D-AC38-6F8B0C2C940B~Childhood Studies,دراسات الطفولة,Childhood Studies,"","",1249,53068239-3437-9508-3860-820022132875
0E437B10-39BE-4E27-B7C3-C1F40962758A,0E437B10-39BE-4E27-B7C3-C1F40962758A~Medieval and Renaissance Studies,دراسات العصور الوسطى وعصر النهضة,Medieval and Renaissance Studies,"","",1250,53068239-3437-9508-3860-820022132875
0350C9AE-3577-4541-9D14-A1690E091230,0350C9AE-3577-4541-9D14-A1690E091230~Intercultural/Multicultural and Diversity Studie,دراسات بين الثقافات / متعددة الثقافات والتنوع,Intercultural/Multicultural and Diversity Studie,"","",1251,53068239-3437-9508-3860-820022132875
0981A8A0-8737-4EE7-95EE-AA4A043F2762,0981A8A0-8737-4EE7-95EE-AA4A043F2762~Technology Entrepreneurship ,ريادة الأعمال التكنولوجية,Technology Entrepreneurship ,"","",1252,53068239-3437-9508-3860-820022132875
04217F40-A624-465F-9FB3-2D6E00ACD894,04217F40-A624-465F-9FB3-2D6E00ACD894~Occupational health and safety and the environment,صحة وسلامة مهنية وبيئية,Occupational health and safety and the environment,"","",1253,53068239-3437-9508-3860-820022132875
0703B120-5657-49CB-B151-01AC0A220FEB,0703B120-5657-49CB-B151-01AC0A220FEB~Archaeology and Anthropology,علم الآثار والأنثروبولوجيا,Archaeology and Anthropology,"","",1254,53068239-3437-9508-3860-820022132875
0EA21219-F3D3-40A1-911C-E6100ACB945D,0EA21219-F3D3-40A1-911C-E6100ACB945D~Sociology and Anthropology,علم الاجتماع والأنثروبولوجيا,Sociology and Anthropology,"","",1255,53068239-3437-9508-3860-820022132875
0D622A2B-704F-4B8F-96B4-87C60B7B03BE,0D622A2B-704F-4B8F-96B4-87C60B7B03BE~Criminology with Forensic Investigation,علم الجريمة مع التحقيق الشرعي,Criminology with Forensic Investigation,"","",1256,53068239-3437-9508-3860-820022132875
0885D963-EAD3-4154-8C80-1E8B07904106,0885D963-EAD3-4154-8C80-1E8B07904106~Criminology and cybercrime ,علم الجريمة والجرائم الإلكترونية,Criminology and cybercrime ,"","",1257,53068239-3437-9508-3860-820022132875
0F204FF1-A8BD-4F23-8286-E4C704C82BA7,0F204FF1-A8BD-4F23-8286-E4C704C82BA7~Criminology and Human Rights,علم الجريمة وحقوق الإنسان,Criminology and Human Rights,"","",1258,53068239-3437-9508-3860-820022132875
0B972ACE-9922-4F5E-9D02-99D30C2AEF1C,0B972ACE-9922-4F5E-9D02-99D30C2AEF1C~Criminology and Sociology,علم الجريمة وعلم الاجتماع,Criminology and Sociology,"","",1259,53068239-3437-9508-3860-820022132875
046DD8FB-A6CE-4292-9731-563F01761C54,046DD8FB-A6CE-4292-9731-563F01761C54~Museology and Museum Studies,علم المتاحف و دراسات المتاحف,Museology and Museum Studies,"","",1260,53068239-3437-9508-3860-820022132875
0164EE5C-8B74-49A0-9776-14750A25C4A5,0164EE5C-8B74-49A0-9776-14750A25C4A5~Industrial and Organizational Psychology,علم النفس الصناعي والتنظيمي,Industrial and Organizational Psychology,"","",1261,53068239-3437-9508-3860-820022132875
003CB845-AC33-4921-A20E-913907F10CE0,003CB845-AC33-4921-A20E-913907F10CE0~Developmental and Child Psychology,علم نفس النمو والطفل,Developmental and Child Psychology,"","",1262,53068239-3437-9508-3860-820022132875
04087EE7-E4AC-4D73-A678-03B505F3E4AC,04087EE7-E4AC-4D73-A678-03B505F3E4AC~Greenhouse Operations and Management,عمليات وإدارة الدفيئة,Greenhouse Operations and Management,"","",1263,53068239-3437-9508-3860-820022132875
0B461097-9E86-43EC-85A7-B46D01A8D7E2,0B461097-9E86-43EC-85A7-B46D01A8D7E2~Plant Nursery Operations and Management,عمليات وإدارة مشتل النبات,Plant Nursery Operations and Management,"","",1264,53068239-3437-9508-3860-820022132875
